tway 2
parameter 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 
value 2 3 4 5 6 7 8 9 10 
# t = 2
CA(N;2,32,10) 0.971 0.967 0.985 0.983 1.017 1.034 1.042 1.057 1.083 1.110 
CA(N;2,34,2) 0.738 0.768 0.782 0.818 0.880 0.898 0.933 0.958 1.030 1.091 
CA(N;2,34,3) 0.848 0.863 0.877 0.896 0.948 0.977 1.004 1.034 1.070 1.112 
CA(N;2,34,4) 0.895 0.915 0.923 0.944 0.971 1.008 1.011 1.042 1.095 1.121 
CA(N;2,34,5) 0.932 0.936 0.943 0.965 0.992 1.029 1.044 1.042 1.101 1.128 
CA(N;2,34,6) 0.930 0.944 0.954 0.964 0.994 1.021 1.039 1.050 1.094 1.108 
CA(N;2,34,7) 0.961 0.964 0.975 0.982 1.003 1.019 1.038 1.051 1.097 1.127 
CA(N;2,34,8) 0.961 0.971 0.970 0.984 1.009 1.014 1.037 1.060 1.093 1.131 
CA(N;2,34,9) 0.970 0.967 0.974 0.991 1.011 1.035 1.047 1.058 1.086 1.120 
CA(N;2,34,10) 0.974 0.962 0.969 1.016 1.021 1.036 1.043 1.047 1.087 1.115 
CA(N;2,36,2) 0.744 0.764 0.788 0.832 0.869 0.911 0.937 0.957 1.023 1.086 
CA(N;2,36,3) 0.855 0.869 0.874 0.902 0.951 0.968 1.002 1.012 1.070 1.135 
CA(N;2,36,4) 0.905 0.911 0.927 0.936 0.969 1.002 1.032 1.028 1.095 1.125 
CA(N;2,36,5) 0.928 0.946 0.943 0.962 0.998 1.016 1.040 1.050 1.092 1.126 
CA(N;2,36,6) 0.941 0.955 0.965 0.977 0.998 1.020 1.039 1.042 1.090 1.125 
CA(N;2,36,7) 0.945 0.961 0.971 0.988 1.022 1.022 1.031 1.061 1.089 1.116 
CA(N;2,36,8) 0.962 0.970 0.977 0.992 1.012 1.032 1.052 1.050 1.104 1.108 
CA(N;2,36,9) 0.963 0.966 0.976 0.998 1.025 1.037 1.053 1.064 1.090 1.101 
CA(N;2,36,10) 0.969 0.981 0.976 1.001 1.026 1.037 1.059 1.071 1.090 1.124 
CA(N;2,38,2) 0.747 0.783 0.794 0.828 0.866 0.915 0.935 0.960 1.024 1.095 
CA(N;2,38,3) 0.855 0.870 0.881 0.898 0.964 0.977 1.013 1.013 1.062 1.121 
CA(N;2,38,4) 0.901 0.913 0.926 0.963 0.986 1.005 1.024 1.031 1.088 1.134 
CA(N;2,38,5) 0.924 0.949 0.951 0.974 0.996 1.034 1.044 1.051 1.088 1.125 
CA(N;2,38,6) 0.947 0.952 0.952 0.975 1.004 1.034 1.043 1.045 1.095 1.117 
CA(N;2,38,7) 0.951 0.970 0.970 0.978 1.003 1.025 1.051 1.050 1.088 1.109 
CA(N;2,38,8) 0.957 0.976 0.986 0.996 1.013 1.036 1.047 1.051 1.097 1.106 
CA(N;2,38,9) 0.980 0.973 0.984 0.997 1.012 1.040 1.044 1.065 1.085 1.116 
CA(N;2,38,10) 0.968 0.977 0.976 1.008 1.018 1.048 1.050 1.059 1.093 1.114 
CA(N;2,40,2) 0.751 0.755 0.790 0.818 0.874 0.901 0.944 0.944 1.036 1.087 
CA(N;2,40,3) 0.852 0.868 0.884 0.909 0.952 0.968 0.999 1.026 1.072 1.138 
CA(N;2,40,4) 0.905 0.911 0.927 0.949 0.989 1.005 1.038 1.042 1.096 1.129 
CA(N;2,40,5) 0.922 0.951 0.949 0.962 0.997 1.015 1.039 1.041 1.081 1.126 
CA(N;2,40,6) 0.943 0.960 0.962 0.970 1.006 1.025 1.036 1.043 1.090 1.120 
CA(N;2,40,7) 0.964 0.960 0.970 0.985 1.011 1.026 1.047 1.057 1.098 1.118 
CA(N;2,40,8) 0.970 0.973 0.976 1.002 1.025 1.044 1.048 1.050 1.094 1.128 
CA(N;2,40,9) 0.964 0.980 0.981 0.999 1.012 1.034 1.043 1.059 1.085 1.111 
CA(N;2,40,10) 0.978 0.991 0.996 1.001 1.028 1.046 1.047 1.068 1.085 1.107 
CA(N;2,42,2) 0.751 0.791 0.784 0.816 0.873 0.903 0.947 0.968 1.030 1.088 
CA(N;2,42,3) 0.855 0.873 0.886 0.902 0.956 0.978 1.005 1.021 1.077 1.124 
CA(N;2,42,4) 0.910 0.917 0.921 0.946 0.990 0.999 1.022 1.050 1.086 1.123 
CA(N;2,42,5) 0.936 0.935 0.943 0.976 1.004 1.017 1.040 1.047 1.087 1.133 
CA(N;2,42,6) 0.954 0.956 0.970 0.983 1.011 1.023 1.049 1.064 1.093 1.121 
CA(N;2,42,7) 0.962 0.970 0.969 1.000 1.019 1.036 1.048 1.058 1.092 1.129 
CA(N;2,42,8) 0.977 0.982 0.981 0.993 1.027 1.039 1.053 1.066 1.090 1.116 
CA(N;2,42,9) 0.979 0.979 0.982 1.010 1.017 1.041 1.042 1.059 1.087 1.105 
CA(N;2,42,10) 0.983 0.987 0.993 0.998 1.024 1.032 1.058 1.072 1.102 1.120 
